SAMPLE_ID,식품코드,DB군,상용제품,food_name,연도,지역 / 제조사,채취시기,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),총 식이섬유(g),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),크롬(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀레산(18:3t)(g),트랜스 리놀레산(18:3t)(㎎),트랜스 리놀레산(18:3t)(%),냉산가용성물질(㎎),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
D018092-ZZ-AVG,D018092,음식,품목대표,애호박된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,122,0,369.8,0,13.4,5.2,5.6,2,0.3,1.1,0.6,0,0,0,3.6,0,0,0,0,0,76.27,1.33,0,101.25,296.86,584.63,1806.32,3.47,0.3,0,1.18,0,33.16,0,0,0,0,0,0,0,185.25,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47,0.04,0,0,0,0,0,0,0.08,0,5.92,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0,0.31,0,0,0,0,0,10458.15,0,433.74,929.39,613.95,0,494.58,405.87,0,360.04,198.87,761.25,0,439.61,147.05,536.1,1302.4,2194.76,477.61,568.86,594.07,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0,0,0,0,0,0,0,2,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018093-ZZ-AVG,D018093,음식,품목대표,어묵국,2020,전국(대표),평균,어패류국.탕,350,g,0,0,106,0,324.7,0,5.2,3.6,13.4,0.3,0,0,0.3,0,0,0,1.6,0,0,0,0,0,67.74,0.66,0,27.84,86.4,384.79,790.85,0.25,0.04,0,0.21,0,58.03,0,0,0,0,0,0,0,111.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.1,0,0.04,0,1.36,0,0,0,0,0,0,0,0,0,0,19.38,0,0,0,0.39,0,0,0,0,0,4861.5,0,181.74,386,334.64,112.07,206.72,213.19,0,190.79,99.22,266.66,0,132.78,62.26,285.13,425,1280.93,219.25,222.98,242.13,0,0,0,0,0,0,8.57,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018094-ZZ-AVG,D018094,음식,품목대표,얼갈이배춧국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,36,0,389.1,0,2,1.6,3.4,0.2,0,0.2,0,0,0,0,2,0,0,0,0,0,105.35,1.1,0,36.34,51.18,542.46,778.53,0.68,0.09,0,0.13,0,6.51,0,0,0,0,0,0,0,922.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0.03,0,0,0,0,0,0,0.33,0,0.56,0,0,0,0,0,0,0,0,0,0,10.49,0,0,0,0.19,0,1.18,0,0,0,1672.29,0,78.36,149.27,108.28,0,79.09,77.02,0,76.1,50.4,113.31,0,0,53.83,93.27,201.06,327.18,84.89,86.09,94.13,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018095-ZZ-AVG,D018095,음식,품목대표,오이냉국,2020,전국(대표),평균,냉국류,350,g,0,0,38,0,340.9,0,1.5,2.4,2.7,3.1,0,1.4,1.7,0,0,0,1.2,0,0,0,0,0,31.9,0.19,0,17.95,39.39,161.38,989.64,0.23,0.09,0,0.14,0,40.3,0,0,0,0,0,0,0,146.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0.03,0,0,0,0,0.76,0,0.05,0,0.62,0,0,0,0,0,0,0,0,0,0,20.33,0,0,0,0,0,0,0,0,0,1122.91,0,64.61,74.09,54.46,11.07,50.19,48.02,0,54.45,11.56,122.92,0,46.56,0,52.55,106.5,289.19,47.23,34.05,55.46,0,0,0,0,0,0,2.88,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018096-ZZ-AVG,D018096,음식,품목대표,오징어국,2020,전국(대표),평균,어패류국.탕,500,g,0,0,91,0,477.1,0,11.1,3.7,3.6,1.2,0,0,0.7,0,0.5,0,1.2,0,0,0,0,0,23.58,0.23,0,39.59,181.13,409.41,1286.69,0.6,0.07,0,0,0,22.58,0,0,0,0,0,0,0,125.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,1.1,0,0.28,0,2.11,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0.53,0,0,0,0,0,7319.36,0,395.94,639.77,611.71,62.5,309.7,314.39,0,327.72,216.91,635.41,0,119.58,11.42,482.07,797.11,1107.06,498.05,544.8,245.22,0,0,0,0,0,0,159.39,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018097-ZZ-AVG,D018097,음식,품목대표,우거지곰탕,2020,전국(대표),평균,채소류국.탕,350,g,0,0,88,0,327.5,0,8.3,2.1,9.1,1.2,0,0.8,0.4,0,0,0,3.7,0,0,0,0,0,58.07,1.33,0,35.98,97.51,249.15,786.04,1.56,0.2,0,0.23,0,2.69,0,0,0,0,0,0,0,782.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0.05,0,0,0,0,0.34,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,7.45,0,0,0,0.3,0,0,0,0,0,5480.45,0,181.89,439.25,299.83,8.35,195.9,202.09,0,175,72.87,496.93,0,146.61,65.38,355.27,547.54,1192.29,484.71,367.81,248.75,0,0,0,0,0,0,5.98,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018098-ZZ-AVG,D018098,음식,품목대표,우거지된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,78,0,379.6,0,11.1,2.3,3.3,2.5,0,1.1,1.4,0,0,0,3.2,0,0,0,0,0,57.28,1399.82,0,27.96,127.66,336.29,1163.09,1428.65,131.23,0,218.63,0,6,0,0,0,0,0,0,0,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.02,0,0,0,0,2.66,0,0.2,0,2.87,0,0,0,0,0,0,0,0,0,0,69.48,0,0,0,1.1,0,0,0,0,0,10966.66,0,474.76,887.25,1011.93,173.97,464.42,486.07,0,559.12,318.78,884.42,0,364.89,52.02,661.17,1216.48,1927.23,515.88,482.98,485.29,0,0,0,0,0,0,28.42,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018099-ZZ-AVG,D018099,음식,품목대표,육개장,2020,전국(대표),평균,육류국.탕,440,g,0,0,130,0,409.2,0,16.2,4.4,6.5,3.3,0,1.4,1.9,0,0,0,5.2,0,0,0,0,0,72.71,2.45,0,40.95,183.52,531.02,884.24,2.96,0.24,0,0.97,0,40.82,0,0,0,0,0,0,0,124.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.03,0,0,0,0,0,0,0.27,0,43.2,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,1.91,0,0,0,0,0,15163.86,0,744.03,1294.71,1353.35,308.68,670.09,765.43,0,740.91,469.71,1149.81,0,534.36,86.34,900.44,1465.14,2535.98,805.13,675.7,664.05,0,0,0,0,0,0,47.8,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018100-ZZ-AVG,D018100,음식,품목대표,일본된장국,2020,전국(대표),평균,채소류국.탕,200,g,0,0,20,0,195.4,0,1.4,1.5,0.4,0.5,0,0.5,0,0,0,0,0.8,0,0,0,0,0,25.84,0.28,0,20.57,36.09,103.13,487.54,0.06,0.06,0,0.06,0,1.78,0,0,0,0,0,0,0,39.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.02,0,0,0,0,0,0,0.04,0,0.91,0,0,0,0,0,0,0,0,0,0,26.83,0,0,0,0.39,0,0.34,0,0,0,1235.96,0,51.3,89.13,47.44,16.2,58.46,52.04,0,60.8,35.95,127.71,0,121.47,0,58.26,118.18,240.14,56.32,51.55,51,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018101-ZZ-AVG,D018101,음식,품목대표,재첩국,2020,전국(대표),평균,어패류국.탕,350,g,0,0,81,0,329.1,0,2.3,1,15.9,0,0,0,0,0,0,0,0.3,0,0,0,0,0,70.18,2.52,0,22.72,22.13,77.04,442.44,0.4,0.02,0,0.12,0,18.35,0,0,0,0,0,0,0,47.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,6.54,0,0.62,0,0,0,2103.62,0,85.93,138.67,163.03,0,72.41,88.21,0,103.81,46.76,120.98,0,35.91,59.21,258.46,191.63,183.43,123.3,359.76,72.12,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018102-ZZ-AVG,D018102,음식,품목대표,조갯국,2020,전국(대표),평균,어패류국.탕,400,g,0,0,62,0,385.2,0,6.7,3.6,1,0.7,0,0.3,0.4,0,0,0,2.2,0,0,0,0,0,27.95,5.21,0,44.86,94.18,170.39,1188.5,0.36,0.13,0,0.19,0,54.95,0,0,0,0,0,0,0,38.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.03,0,0,0,0,1.51,0,0.18,0,0.48,0,0,0,0,0,0,0,0,0,0,22.36,0,0,0,34.58,0,12.77,0,0,0,5461.98,0,199.58,365.67,328.19,111.92,226.12,267.08,0,246,77.32,939.76,0,249.44,43.25,266.41,667.38,732.36,310.31,161.35,269.83,0,0,0,0,0,0,16.03,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018103-ZZ-AVG,D018103,음식,품목대표,콩나물국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,24,0,391.5,0,2.9,0.3,2.4,0.7,0,0.1,0.5,0,0,0,1.6,0,0,0,0,0,37.97,318.21,0,33.73,49.08,149.52,874.4,309.86,152.1,0,131.16,0,24.24,0,0,0,0,0,0,0,49.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0.04,0,0,0,0,0,0,0.09,0,0.18,0,0,0,0,0,0,0,0,0,0,18.11,0,0,0,0,0,0.89,0,0,0,2472.94,0,89.17,148.15,131.98,26.3,121.14,98.06,0,129.3,56.09,219.78,0,76.45,25.69,118.24,637.96,310.06,70.87,97.1,116.6,0,0,0,0,0,0,2.93,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018104-ZZ-AVG,D018104,음식,품목대표,콩나물된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,123,0,369.6,0,10.3,4.5,10.5,2.1,0,0.5,1.2,0,0.4,0,4.2,0,0,0,0,0,81.67,2.03,0,66.61,173.6,529.54,1461.21,1.31,0.19,0,0.81,0,32.94,0,0,0,0,0,0,0,94.71,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31,0.02,0,0,0,0,0,0,0.29,0,5.38,0,0,0,0,0,0,0,0,0,0,45.62,0,0,0,7.72,0,0,0,0,0,7939.57,0,335.21,582.87,445.25,87.52,389.36,334.13,0,363.82,182.99,484.28,0,249.62,70.23,442.52,1335.26,1421.52,366.88,394.59,453.51,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018105-ZZ-AVG,D018105,음식,품목대표,토란국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,62,0,382.3,0,4,0.5,10.4,1.1,0.3,0.3,0.5,0,0,0,0.2,0,0,0,0,0,33.75,0.33,0,27.32,62.57,435.14,759.86,0.23,0.1,0,0.57,0,0,0,0,0,0,0,0,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.02,0,0,0,0,0.09,0,0.07,0,1.84,0,0,0,0,0,0,0,0,0,0,15.52,0,0,0,0.23,0,1.39,0,0,0,3053.62,0,115.14,229.56,160.88,46.63,137.46,152.47,0,161.57,55.04,227.34,0,221.58,0,173.08,413.1,516.5,149.45,142.64,151.21,0,0,0,0,0,0,4.49,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018106-ZZ-AVG,D018106,음식,품목대표,해물된장국,2020,전국(대표),평균,어패류국.탕,400,g,0,0,111,0,371.5,0,8.4,3.9,10.7,1.8,0,0.3,0.2,0,1.2,0,4,0,0,0,0,0,57.19,3.85,0,124.87,788.92,1482.8,2041.35,8.56,0.27,0,1.13,0,110.39,0,0,0,0,0,0,0,304.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0.03,0,0,0,0,1.67,0,0.21,0,7.25,0,0,0,0,0,0,0,0,0,0,34.83,0,0,0,6.37,0,6.17,0,0,0,7280.33,0,280.17,556.75,457.8,253.66,341.07,285.55,0,311.77,159.72,559.43,0,285.24,93.81,403.07,774.47,1331.59,408.04,423.95,354.23,0,0,0,0,0,0,45.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018107-ZZ-AVG,D018107,음식,품목대표,호박잎된장국,2020,전국(대표),평균,채소류국.탕,350,g,0,0,23,0,343.8,0,1.4,1.1,1.9,0.3,0,0.3,0,0,0,0,0.8,0,0,0,0,0,28.87,0.79,0,16.76,35.15,118.97,569.77,0.2,0.08,0,0.13,0,9.38,0,0,0,0,0,0,0,486.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.01,0,0,0,0,0.5,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,19.86,0,0,0,0,0,0,0,0,0,1345.74,0,72.75,140.79,93.31,0,80.07,49.95,0,64.95,59.51,60.52,0,82.55,30.8,99.73,138.17,155.32,76.99,79.72,60.61,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018108-ZZ-AVG,D018108,음식,품목대표,홍합무국,2020,전국(대표),평균,어패류국.탕,350,g,0,0,87,0,333.9,0,2.8,7.1,3,0.8,0,0.5,0.3,0,0,0,2.9,0,0,0,0,0,61.1,0.77,0,19.49,61.04,394.97,816.38,0.58,0.02,0,0.27,0,16.64,0,0,0,0,0,0,0,261.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0.1,0,4.07,0,0,0,0,0,0,0,0,0,0,54.83,0,0,0,1.4,0,5.9,0,0,0,2474.93,0,105.14,187.61,181.93,39.74,105.63,120.59,0,122.24,80.75,135.33,0,74.05,150.96,122.33,249.21,414.15,132.87,139.61,112.79,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018109-ZZ-AVG,D018109,음식,품목대표,갓김치,2020,전국(대표),평균,김치,40,g,0,0,16,0,35.6,0,1,0.5,1.9,0.5,0,0.2,0.3,0,0,0,1.5,0,0,0,0,0,41.61,0.79,0,14.51,24.17,189.68,175.22,0.21,0.06,0,0.11,0,2.35,0,0,0,0,0,0,0,1049.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,40.11,0,0,0,0,0,0,0,0,0,679.06,0,31.54,50.32,41.17,3.68,38.17,32.62,0,44.76,13.19,33.88,0,16.02,6.12,47.18,85.99,128.45,34.15,38.07,33.75,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
